tc_po_line_id;N_SolicitudCliente;N_OrdenDistribu;Fecha_Creacion_Orden;FechaCompromiso;EstOrden;EstLineaOrden;Estado_OD;SKU;DescSKU;CantSKU;DESPACHO;Tipo_Orden;Mes;Año;Descripcion TipoVenta;Tipo Venta;N_OrdenDistribu;Horario;Horario2;Fecha Creacion
1;116318546;122482646;04-12-2017 10:33;05/12/17;Fac Allocated;Fac Allocated;Shipped;181005004;SOY LUNA 26121 PATI/N 36;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 08:00:00
1;116318677;122482665;04-12-2017 10:40;05/12/17;Fac Allocated;Fac Allocated;Shipped;273119028;PANTALON ARROW FP/RJME1/T 34;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 05:37:00
1;116318683;122482674;04-12-2017 10:40;05/12/17;Fac Allocated;Fac Allocated;Shipped;904836999;PEND 32GB DT101G2 LILA;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 11:43:00
1;116318707;122482724;04-12-2017 10:43;05/12/17;Fac Allocated;Fac Allocated;Shipped;137852999;FUNDA PLUMON 1 1/2 PZA / 1 A;2;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 04:45:00
1;116318740;122482730;04-12-2017 10:44;05/12/17;Fac Allocated;Fac Allocated;Shipped;739684003;PLRA 806710-673 CHI/ROJME/M;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 04:45:00
1;116318804;122482752;04-12-2017 10:48;04/12/17;Partially Shipped;Fac Allocated;Shipped;218170999;SPIDERMAN B9695 MASCARA VISION;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-04 23:47:00
1;116318919;122482761;04-12-2017 10:50;05/12/17;Fac Allocated;Fac Allocated;Shipped;157401999;CAM REFLEX D3300 CC L 18-55;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 20:19:00
1;116318946;122482777;04-12-2017 10:52;05/12/17;Fac Allocated;Fac Allocated;Shipped;262466005;682SCOPV18-226 SA/NEGRO/N 36;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 11:43:00
1;116318948;122482764;04-12-2017 10:52;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 05:37:00
1;116319022;122482800;04-12-2017 10:56;05/12/17;Partially Shipped;Fac Allocated;Fac Allocated;428105009;MANTRA WOMEN III/GREY/N 36;1;200;Paris.cl;12;2017;Stock CD;2;2;2;10;2017-12-05 08:00:00
1;116319043;122482793;04-12-2017 10:58;05/12/17;Fac Allocated;Fac Allocated;Shipped;141701999;ALZADOR MIFOLD GREEN;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 11:43:00
1;116319211;122483125;04-12-2017 11:01;05/12/17;Fac Allocated;Fac Allocated;Shipped;139829017;ZAP U NEWBAL MRL005/AZUL/N 9,5;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 11:43:00
1;116319387;122483129;04-12-2017 11:07;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 05:37:00
1;116319389;122483127;04-12-2017 11:07;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 11:43:00
1;116319395;122483133;04-12-2017 11:07;05/12/17;Fac Allocated;Fac Allocated;Shipped;166152020;682HWAUV18-707 FU/MIS3/N 37;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 15:53:00
1;116319494;122483273;04-12-2017 11:13;04/12/17;Fac Allocated;Fac Allocated;Shipped;100417999;20 ESFERAS 1 LED PLATA;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-04 23:45:00
1;116320194;122484349;04-12-2017 11:18;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 11:43:00
1;116320234;null;04-12-2017 11:20;05/12/17;Allocated;Allocated;null;565691008;VESTIDO U1VVS3461/ROBR2/T 38;1;null;Pickup;12;2017;Stock CD;2;1;2;11;2017-12-05 08:00:00
2;116320234;null;04-12-2017 11:20;05/12/17;Allocated;Allocated;null;617840999;LVEB ECLAT PARFUM SP1.2ML;1;null;Pickup;12;2017;Stock CD;2;1;2;11;2017-12-05 08:00:00
1;116320286;122483298;04-12-2017 11:23;05/12/17;Fac Allocated;Fac Allocated;Shipped;811819999;B5520 ANNIVERSARY DRILL N FI;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 15:53:00
1;116320406;122483301;04-12-2017 11:23;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;2;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 05:12:00
1;116320452;122483309;04-12-2017 11:25;05/12/17;Fac Allocated;Fac Allocated;Shipped;116070005;643POCRV18-252 PO/GRCL1/T 3;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 05:37:00
2;116320452;122483309;04-12-2017 11:25;05/12/17;Fac Allocated;Fac Allocated;Shipped;128214023;643POCRV18-500 PO/RJME3/T 6;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 05:37:00
1;116322027;122484373;04-12-2017 11:40;05/12/17;Fac Allocated;Fac Allocated;Shipped;339027003;POL CREW N CB/GROS1/M;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 04:45:00
2;116322027;122484373;04-12-2017 11:40;05/12/17;Fac Allocated;Fac Allocated;Shipped;339027049;POL CREW N CB/RJCL1/XL;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 04:45:00
1;116322066;122484377;04-12-2017 11:42;04/12/17;Fac Allocated;Fac Allocated;Shipped;798742019;CHUCK 3J231C-001/N 13;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-04 23:45:00
1;116322854;122485763;04-12-2017 11:56;05/12/17;Fac Allocated;Fac Allocated;Shipped;237653999;MAIR I5/8/128GB 1,8GHZ;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 11:43:00
1;116322923;122486984;04-12-2017 11:59;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 15:53:00
1;116322969;122486988;04-12-2017 12:01;05/12/17;Partially Fac Allocated;Fac Allocated;Shipped;138086999;MAPA PIN YOUR TRIP CLASICO;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 08:00:00
1;116323185;122486985;04-12-2017 12:03;05/12/17;Fac Allocated;Fac Allocated;Shipped;130379009;K31482412 Polera/BLAB1/T 10A;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:12:00
1;116323345;122488658;04-12-2017 12:11;05/12/17;Released;Released;Released;919343002;BICI BIANCHI BMX 16/AZME1;1;012;Paris.cl;12;2017;Stock CD;2;2;2;12;2017-12-05 08:00:00
1;116323382;122487092;04-12-2017 12:13;05/12/17;Fac Allocated;Fac Allocated;Shipped;129821008;PANTALONRE;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 20:19:00
2;116323382;122487092;04-12-2017 12:13;05/12/17;Fac Allocated;Fac Allocated;Shipped;218596007;POLERA J2VLC1838/NEGRO/M;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 20:19:00
3;116323382;122487092;04-12-2017 12:13;05/12/17;Fac Allocated;Fac Allocated;Shipped;171635014;660POOPV18-500 PO/RJME1/M;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 20:19:00
4;116323382;122487092;04-12-2017 12:13;05/12/17;Fac Allocated;Fac Allocated;Shipped;189795005;JEANS J2VJF1841/AZOS1/T 46;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 20:19:00
5;116323382;122487092;04-12-2017 12:13;05/12/17;Fac Allocated;Fac Allocated;Shipped;246705030;PANTALON 10007388/RJOS1/T 36;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 20:19:00
1;116323391;122487098;04-12-2017 12:13;05/12/17;Fac Allocated;Fac Allocated;Shipped;998082999;MICKEY PEL-1054   55 CM;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 08:00:00
1;116323477;122487112;04-12-2017 12:18;05/12/17;Fac Allocated;Fac Allocated;Shipped;343820004;JEANS ELLUS AF022/AZME1/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:12:00
1;116323510;122487138;04-12-2017 12:20;04/12/17;Fac Allocated;Fac Allocated;Shipped;631153999;HUGO WOMAN EDP 30ML;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-04 23:47:00
2;116323510;122487138;04-12-2017 12:20;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:37:00
1;116323551;122487134;04-12-2017 12:22;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 11:43:00
1;116323559;122487132;04-12-2017 12:22;05/12/17;Fac Allocated;Fac Allocated;Shipped;385820999;CAF NESP INISSIA RED+AERO3;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 11:43:00
1;116323832;null;04-12-2017 12:25;05/12/17;Allocated;Allocated;null;456390999;SECADOR DE P SIEGEN SG3042;1;null;Paris.cl;12;2017;Stock CD;2;1;2;12;2017-12-05 08:00:00
2;116323832;null;04-12-2017 12:25;05/12/17;Allocated;Allocated;null;617840999;LVEB ECLAT PARFUM SP1.2ML;2;null;Paris.cl;12;2017;Stock CD;2;1;2;12;2017-12-05 08:00:00
3;116323832;null;04-12-2017 12:25;05/12/17;Allocated;Allocated;null;122823019;601POOPV18-034 BO/VEME1/L;1;null;Paris.cl;12;2017;Stock CD;2;1;2;12;2017-12-05 08:00:00
4;116323832;null;04-12-2017 12:25;05/12/17;Allocated;Allocated;null;204382007;602JEOPV18-607 JE/AZME1/T 42;1;null;Paris.cl;12;2017;Stock CD;2;1;2;12;2017-12-05 08:00:00
2;116323839;122487584;04-12-2017 12:26;05/12/17;Partially Fac Allocated;Fac Allocated;Shipped;450600999;TRANSF TURBO CHANG OPTIMUS PRI;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 04:45:00
6;116323839;122487584;04-12-2017 12:26;05/12/17;Partially Fac Allocated;Fac Allocated;Shipped;330875999;AUTO HW GIFT S PACK BATMAN;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 04:45:00
1;116324349;122487542;04-12-2017 12:30;05/12/17;Fac Allocated;Fac Allocated;Shipped;607796999;ANGE OU DEMON EDP 30ML;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 20:19:00
1;116324505;122488733;04-12-2017 12:33;05/12/17;Created;Back Ordered;Cancelled;848874002;111303093 MINI/C/1/SURT;0;012;Paris.cl;12;2017;Stock CD;2;2;2;12;2017-12-05 08:00:00
1;116324544;122487559;04-12-2017 12:34;05/12/17;Fac Allocated;Fac Allocated;Shipped;824118999;KIT SEGURIDAD BEBE SH1058;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 20:19:00
1;116324599;122488682;04-12-2017 12:36;05/12/17;Released;Released;Released;755119003;BICI OXFORD/NECA2;1;012;Paris.cl;12;2017;Stock CD;2;2;2;12;2017-12-05 08:00:00
1;116324671;122487581;04-12-2017 12:41;05/12/17;Fac Allocated;Fac Allocated;Shipped;342071999;REGENT B7301206 PERRO GUITARRA;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:37:00
2;116324671;122487581;04-12-2017 12:41;05/12/17;Fac Allocated;Fac Allocated;Shipped;342068999;REGENT B7301025 GATO TECLADO;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:37:00
3;116324671;122487581;04-12-2017 12:41;05/12/17;Fac Allocated;Fac Allocated;Shipped;240264999;HAND SPINNER 8000608 ROJO;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:37:00
1;116324758;122488133;04-12-2017 12:43;05/12/17;Fac Allocated;Fac Allocated;Shipped;130380003;K21551810 Polera/BLANC/T 3;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:12:00
2;116324758;122488133;04-12-2017 12:43;05/12/17;Fac Allocated;Fac Allocated;Shipped;204267003;K21874111 POLERA/GRME2/T 3;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:12:00
3;116324758;122488133;04-12-2017 12:43;05/12/17;Fac Allocated;Fac Allocated;Shipped;204271003;K21874110 POLERA/AZME1/T 3;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:12:00
4;116324758;122488133;04-12-2017 12:43;05/12/17;Fac Allocated;Fac Allocated;Shipped;870729008;604POAZTA-001/NECA2/M;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:12:00
5;116324758;122488133;04-12-2017 12:43;05/12/17;Fac Allocated;Fac Allocated;Shipped;870729037;604POAZTA-001/BLANC/XL;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:12:00
1;116324782;122488108;04-12-2017 12:44;05/12/17;Fac Allocated;Fac Allocated;Shipped;152587999;MÁQUINA DE POP CORN;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:12:00
1;116324838;122488109;04-12-2017 12:48;05/12/17;Fac Allocated;Fac Allocated;Shipped;175325013;642SHTBV18-149 SH/AZMA9/T 10;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 11:55:00
2;116324838;122488109;04-12-2017 12:48;05/12/17;Fac Allocated;Fac Allocated;Shipped;175325011;642SHTBV18-149 SH/AZMA9/T 6;2;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 11:55:00
3;116324838;122488109;04-12-2017 12:48;05/12/17;Fac Allocated;Fac Allocated;Shipped;175325010;642SHTBV18-149 SH/AZMA9/T 4;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 11:55:00
1;116324866;122488116;04-12-2017 12:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;315252006;MALETA PRAGA S/RJME1;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 23:08:00
1;116325087;122488121;04-12-2017 12:54;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 05:12:00
1;116325392;122489519;04-12-2017 13:03;05/12/17;Fac Allocated;Fac Allocated;Shipped;167788999;15-BS014LA I3/8/1TB TV:2;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 13:56:00
1;116326579;122489257;04-12-2017 13:18;05/12/17;Fac Allocated;Fac Allocated;Shipped;322791005;SHORT J1VSS1803/BLANC/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 20:19:00
2;116326579;122489257;04-12-2017 13:18;05/12/17;Fac Allocated;Fac Allocated;Shipped;322794004;SHORT J1VSS1806/NEGRO/T 36;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 20:19:00
1;116326585;122489260;04-12-2017 13:18;05/12/17;Fac Allocated;Fac Allocated;Shipped;371881999;ALMOH FIRME 50/70 CANON;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 23:11:00
1;116326598;122489267;04-12-2017 13:19;05/12/17;Fac Allocated;Fac Allocated;Shipped;281631999;EDL EAU RELAX 100ML;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 19:21:00
2;116326598;122489267;04-12-2017 13:19;05/12/17;Fac Allocated;Fac Allocated;Shipped;974148999;CARMBA 102030415 BA WOODZEEZ;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 19:21:00
3;116326598;122489267;04-12-2017 13:19;05/12/17;Fac Allocated;Fac Allocated;Shipped;216376999;ALEX EPOCH5121 HAMSTER FAMIL;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 19:21:00
1;116326724;122489385;04-12-2017 13:28;05/12/17;Fac Allocated;Fac Allocated;Shipped;127832021;683LJB1595108-2/BGCL1/N 41;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 16:01:00
1;116326746;122489374;04-12-2017 13:29;05/12/17;Fac Allocated;Fac Allocated;Shipped;155028013;CAPUCHA/ROCL1;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 16:01:00
2;116326746;122489374;04-12-2017 13:29;05/12/17;Fac Allocated;Fac Allocated;Shipped;801081003;TOALLA PLAYA NIÑA/AQUA;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 16:01:00
1;116326759;122489490;04-12-2017 13:30;05/12/17;Fac Allocated;Fac Allocated;Shipped;927817999;BARBIE CJD12 AUTO DE PLAYA;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 17:58:00
1;116326905;122489481;04-12-2017 13:32;05/12/17;Fac Allocated;Fac Allocated;Shipped;259382999;CONSOLA SWITCH NEON;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 16:01:00
1;116326984;122489516;04-12-2017 13:36;05/12/17;Fac Allocated;Fac Allocated;Shipped;172346011;601POOPV18-081 PO/MIS5/S;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 19:21:00
2;116326984;122489516;04-12-2017 13:36;05/12/17;Fac Allocated;Fac Allocated;Shipped;122827102;601POOPV18-054 PO/MOCL2/S;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 19:21:00
3;116326984;122489516;04-12-2017 13:36;05/12/17;Fac Allocated;Fac Allocated;Shipped;204526020;602SHOPV18-803 SH/AMCL1/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 19:21:00
4;116326984;122489516;04-12-2017 13:36;05/12/17;Fac Allocated;Fac Allocated;Shipped;231688014;POLERA J1VLS1829/MIS3/S;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 19:21:00
1;116327011;122489522;04-12-2017 13:39;05/12/17;Fac Allocated;Fac Allocated;Shipped;259382999;CONSOLA SWITCH NEON;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 16:01:00
1;116327021;122489521;04-12-2017 13:39;05/12/17;Fac Allocated;Fac Allocated;Shipped;223005999;FRF Mi Cachorr hac Pop^ C217;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 13:40:00
1;116327118;122489546;04-12-2017 13:46;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 15:53:00
1;116327202;122489562;04-12-2017 13:50;05/12/17;Partially Released;Released;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 13:57:00
1;116327299;122489575;04-12-2017 13:56;05/12/17;Fac Allocated;Fac Allocated;Shipped;174302999;DRONE 13304 CON CAMARA 300MP;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 17:58:00
1;116327346;122489674;04-12-2017 13:59;05/12/17;Fac Allocated;Fac Allocated;Shipped;395098999;TABLET PGX 7" NEGRO;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 15:53:00
1;116327490;122489699;04-12-2017 14:03;05/12/17;Fac Allocated;Fac Allocated;Shipped;295148999;BAT KITCH STD CLA BCO K45;1;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-05 13:40:00
1;116327498;122489900;04-12-2017 14:04;05/12/17;Fac Allocated;Fac Allocated;Shipped;676263009;MANTRA WOMEN VII GR/GRIS/N 36;1;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-05 15:53:00
4;116328261;122490260;04-12-2017 14:30;05/12/17;Fac Allocated;Fac Allocated;Shipped;847447999;SET 18 VASOS SPIAGGIA;1;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-05 23:11:00
1;116328910;122490263;04-12-2017 14:33;05/12/17;Fac Allocated;Fac Allocated;Shipped;136430999;BATMA FGF44 DC COMICS BATMAN;2;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-05 17:58:00
1;116329022;122490268;04-12-2017 14:36;05/12/17;Fac Allocated;Fac Allocated;Shipped;233920005;108405H/STRIPED S/AZOS1/XL;1;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-05 13:56:00
1;116329166;122490882;04-12-2017 14:43;05/12/17;Fac Allocated;Fac Allocated;Shipped;395101999;TABLET PGX 7" MORADO;1;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-05 23:11:00
1;116329212;122490891;04-12-2017 14:46;05/12/17;Created;Back Ordered;Shipped;715444999;LICUADORA SOMELA ICE BLENDER;0;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-05 13:57:00
1;116329348;122490908;04-12-2017 14:48;05/12/17;Fac Allocated;Fac Allocated;Shipped;475856006;SABANA 20P MICROF/MIS1;1;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-05 13:56:00
1;116329359;122490896;04-12-2017 14:48;05/12/17;Fac Allocated;Fac Allocated;Shipped;723208999;POWER BANK 7800;1;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-05 23:08:00
2;116329690;122491279;04-12-2017 15:02;05/12/17;Partially Fac Allocated;Fac Allocated;Shipped;152610999;YOGURTERA CKSTYM1012;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 20:19:00
1;116329769;122491300;04-12-2017 15:06;05/12/17;Fac Allocated;Fac Allocated;Shipped;788353999;EST SEXY FLOREVER 50 BL 50 M;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 18:00:00
2;116329769;122491300;04-12-2017 15:06;05/12/17;Fac Allocated;Fac Allocated;Shipped;115891005;642CLTBV18-273 CA/ROOS8/T 6;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 17:58:00
3;116329769;122491300;04-12-2017 15:06;05/12/17;Fac Allocated;Fac Allocated;Shipped;331966004;CA273G780 CAMISA//AZME1/T 6;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 17:58:00
1;116329863;122491315;04-12-2017 15:11;05/12/17;Fac Allocated;Fac Allocated;Shipped;116674014;647POMLV18-013 PO/AZOS5/T 10;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 20:32:00
2;116329863;122491315;04-12-2017 15:11;05/12/17;Fac Allocated;Fac Allocated;Shipped;116674019;647POMLV18-013 PO/RJME3/T 12;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 20:32:00
3;116329863;122491315;04-12-2017 15:11;05/12/17;Fac Allocated;Fac Allocated;Shipped;140837016;647BEMLV18-140 BE/AZMA9/T 12;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 20:32:00
4;116329863;122491315;04-12-2017 15:11;05/12/17;Fac Allocated;Fac Allocated;Shipped;175414051;643BETBV18-145 BE/BGCL2/T 10;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 20:32:00
1;116330332;122491364;04-12-2017 15:22;05/12/17;Fac Allocated;Fac Allocated;Shipped;979602999;CUBRECOLCHON  AQUA REPELENT 2P;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 17:58:00
1;116330447;122492476;04-12-2017 15:28;05/12/17;Fac Allocated;Fac Allocated;Shipped;237655999;MBAIR I5/8/256GB 1,8GHZ;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 17:58:00
1;116330461;122492525;04-12-2017 15:29;05/12/17;Fac Allocated;Fac Allocated;Shipped;345772999;SET 2 MAMADERAS NATURAL 125M;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 17:58:00
1;116331101;122492661;04-12-2017 15:37;05/12/17;Fac Allocated;Fac Allocated;Shipped;275865013;UA AUTHENTIC/NEGRO/N 42;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 16:01:00
1;116331130;122492955;04-12-2017 15:39;05/12/17;Partially Released;Released;Shipped;167815999;14-BP001LA I3/4/500 WHITE;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 13:57:00
2;116331130;122492955;04-12-2017 15:39;05/12/17;Partially Released;Back Ordered;Shipped;995078999;MULTIFUNCIONAL HP IA 3775;0;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 13:57:00
1;116331288;122492669;04-12-2017 15:42;05/12/17;Fac Allocated;Fac Allocated;Shipped;543942999;MLP C0677 PINKIE PIE TWINKLE;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 17:58:00
1;116331377;122492676;04-12-2017 15:44;05/12/17;Fac Allocated;Fac Allocated;Shipped;646342999;JPS3 JUST DANCE 2018;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 16:01:00
1;116331849;122494097;04-12-2017 15:48;05/12/17;Fac Allocated;Fac Allocated;Shipped;537864999;HATCHIMALS 6038311 EGG CART 12;2;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 17:25:00
1;116331882;122492972;04-12-2017 15:50;05/12/17;Fac Allocated;Fac Allocated;Shipped;141250999;IPAD WI-FI CELL 32GB SILVER;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 19:21:00
1;116331924;122492964;04-12-2017 15:53;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 13:40:00
2;116331924;122492964;04-12-2017 15:53;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 13:40:00
1;116331933;122493678;04-12-2017 15:53;05/12/17;Fac Allocated;Fac Allocated;Shipped;141701999;ALZADOR MIFOLD GREEN;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 20:32:00
1;116331957;122492969;04-12-2017 15:55;05/12/17;Partially Fac Allocated;Fac Allocated;Shipped;174940005;646BKMLV18-547 BI/ROBR7/T 12;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-05 20:34:00
1;116332108;122494149;04-12-2017 16:01;05/12/17;Fac Allocated;Fac Allocated;Shipped;798973005;TOALLA JUEGOS/MIS1;8;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 16:01:00
2;116332108;122494149;04-12-2017 16:01;05/12/17;Fac Allocated;Fac Allocated;Shipped;155028014;CAPUCHA/ROAB1;2;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 16:01:00
1;116332633;122494179;04-12-2017 16:07;05/12/17;Fac Allocated;Fac Allocated;Shipped;129004006;BLUSAFVBLF;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 13:40:00
2;116332641;122494197;04-12-2017 16:08;05/12/17;Fac Allocated;Fac Allocated;Shipped;654649999;AUDIF TRANSIT ULTRA;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 16:04:00
1;116332648;122494184;04-12-2017 16:09;05/12/17;Fac Allocated;Fac Allocated;Shipped;244135006;ZAP BA8153/GRIS/N 9;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 20:32:00
